id,invoice_id,credit_card_number,result,created_at,updated_at
4056,3510,4777170000000000,success,2012-03-27 14:57:03 UTC,2012-03-27 14:57:03 UTC
4057,3511,4129000000000000,success,2012-03-27 14:57:04 UTC,2012-03-27 14:57:04 UTC
4058,3512,4121770000000000,success,2012-03-27 14:57:04 UTC,2012-03-27 14:57:04 UTC
4059,3513,4499730000000000,success,2012-03-27 14:57:04 UTC,2012-03-27 14:57:04 UTC
4060,3515,4279330000000000,success,2012-03-27 14:57:04 UTC,2012-03-27 14:57:04 UTC
4061,3516,4275250000000000,success,2012-03-27 14:57:04 UTC,2012-03-27 14:57:04 UTC
4062,3517,4021070000000000,success,2012-03-27 14:57:04 UTC,2012-03-27 14:57:04 UTC
4063,3518,4506450000000000,success,2012-03-27 14:57:04 UTC,2012-03-27 14:57:04 UTC
4064,3519,4166720000000000,success,2012-03-27 14:57:04 UTC,2012-03-27 14:57:04 UTC
4065,3520,4450790000000000,success,2012-03-27 14:57:04 UTC,2012-03-27 14:57:04 UTC
4066,3521,4211630000000000,success,2012-03-27 14:57:04 UTC,2012-03-27 14:57:04 UTC
4067,3522,4445320000000000,success,2012-03-27 14:57:04 UTC,2012-03-27 14:57:04 UTC
4068,3523,4567900000000000,failed,2012-03-27 14:57:04 UTC,2012-03-27 14:57:04 UTC
4069,3523,4466740000000000,success,2012-03-27 14:57:04 UTC,2012-03-27 14:57:04 UTC
4070,3524,4666240000000000,success,2012-03-27 14:57:04 UTC,2012-03-27 14:57:04 UTC
4071,3525,4544260000000000,success,2012-03-27 14:57:04 UTC,2012-03-27 14:57:04 UTC
4072,3526,4764610000000000,failed,2012-03-27 14:57:04 UTC,2012-03-27 14:57:04 UTC
4073,3527,4138370000000000,success,2012-03-27 14:57:05 UTC,2012-03-27 14:57:05 UTC
4074,3528,4248580000000000,success,2012-03-27 14:57:05 UTC,2012-03-27 14:57:05 UTC
4075,3529,4189630000000000,success,2012-03-27 14:57:05 UTC,2012-03-27 14:57:05 UTC
4076,3530,4888020000000000,success,2012-03-27 14:57:05 UTC,2012-03-27 14:57:05 UTC
4077,3531,4997020000000000,success,2012-03-27 14:57:05 UTC,2012-03-27 14:57:05 UTC
4078,3532,4226610000000000,success,2012-03-27 14:57:05 UTC,2012-03-27 14:57:05 UTC
4079,3533,4069730000000000,success,2012-03-27 14:57:05 UTC,2012-03-27 14:57:05 UTC
4080,3534,4741620000000000,success,2012-03-27 14:57:05 UTC,2012-03-27 14:57:05 UTC
4081,3535,4605800000000000,success,2012-03-27 14:57:05 UTC,2012-03-27 14:57:05 UTC
4082,3536,4222090000000000,success,2012-03-27 14:57:05 UTC,2012-03-27 14:57:05 UTC
4083,3537,4008200000000000,failed,2012-03-27 14:57:05 UTC,2012-03-27 14:57:05 UTC
4084,3537,4711270000000000,failed,2012-03-27 14:57:05 UTC,2012-03-27 14:57:05 UTC
4085,3537,4224720000000000,success,2012-03-27 14:57:05 UTC,2012-03-27 14:57:05 UTC
4086,3538,4538030000000000,success,2012-03-27 14:57:05 UTC,2012-03-27 14:57:05 UTC
4087,3539,4508180000000000,failed,2012-03-27 14:57:05 UTC,2012-03-27 14:57:05 UTC
4088,3539,4796260000000000,success,2012-03-27 14:57:05 UTC,2012-03-27 14:57:05 UTC
4089,3540,4862660000000000,failed,2012-03-27 14:57:05 UTC,2012-03-27 14:57:05 UTC
4090,3541,4549370000000000,success,2012-03-27 14:57:05 UTC,2012-03-27 14:57:05 UTC
4091,3542,4412180000000000,failed,2012-03-27 14:57:05 UTC,2012-03-27 14:57:05 UTC
4092,3542,4340230000000000,failed,2012-03-27 14:57:05 UTC,2012-03-27 14:57:05 UTC
4093,3542,4714380000000000,success,2012-03-27 14:57:05 UTC,2012-03-27 14:57:05 UTC
4094,3543,4834840000000000,failed,2012-03-27 14:57:05 UTC,2012-03-27 14:57:05 UTC
4095,3543,4418800000000000,success,2012-03-27 14:57:05 UTC,2012-03-27 14:57:05 UTC
4096,3544,4262170000000000,success,2012-03-27 14:57:06 UTC,2012-03-27 14:57:06 UTC
4097,3545,4350830000000000,success,2012-03-27 14:57:06 UTC,2012-03-27 14:57:06 UTC
4098,3546,4338410000000000,success,2012-03-27 14:57:06 UTC,2012-03-27 14:57:06 UTC
4099,3547,4885290000000000,success,2012-03-27 14:57:06 UTC,2012-03-27 14:57:06 UTC
4100,3548,4399800000000000,success,2012-03-27 14:57:06 UTC,2012-03-27 14:57:06 UTC
4101,3549,4253650000000000,success,2012-03-27 14:57:06 UTC,2012-03-27 14:57:06 UTC
4102,3550,4334150000000000,success,2012-03-27 14:57:06 UTC,2012-03-27 14:57:06 UTC
4103,3551,4108700000000000,success,2012-03-27 14:57:06 UTC,2012-03-27 14:57:06 UTC
4104,3552,4544760000000000,failed,2012-03-27 14:57:06 UTC,2012-03-27 14:57:06 UTC
4105,3552,4169100000000000,success,2012-03-27 14:57:06 UTC,2012-03-27 14:57:06 UTC
4106,3553,4898910000000000,success,2012-03-27 14:57:06 UTC,2012-03-27 14:57:06 UTC
4107,3554,4586200000000000,success,2012-03-27 14:57:06 UTC,2012-03-27 14:57:06 UTC
4108,3555,4459860000000000,failed,2012-03-27 14:57:06 UTC,2012-03-27 14:57:06 UTC
4109,3555,4134900000000000,success,2012-03-27 14:57:06 UTC,2012-03-27 14:57:06 UTC
4110,3556,4970510000000000,success,2012-03-27 14:57:06 UTC,2012-03-27 14:57:06 UTC
4111,3557,4931190000000000,success,2012-03-27 14:57:06 UTC,2012-03-27 14:57:06 UTC
4112,3559,4148620000000000,success,2012-03-27 14:57:06 UTC,2012-03-27 14:57:06 UTC
4113,3560,4516340000000000,success,2012-03-27 14:57:06 UTC,2012-03-27 14:57:06 UTC
4114,3561,4493510000000000,success,2012-03-27 14:57:07 UTC,2012-03-27 14:57:07 UTC
4115,3562,4574350000000000,success,2012-03-27 14:57:07 UTC,2012-03-27 14:57:07 UTC
4116,3563,4462730000000000,success,2012-03-27 14:57:07 UTC,2012-03-27 14:57:07 UTC
4117,3564,4628130000000000,success,2012-03-27 14:57:07 UTC,2012-03-27 14:57:07 UTC
4118,3565,4397890000000000,success,2012-03-27 14:57:07 UTC,2012-03-27 14:57:07 UTC
4119,3566,4056570000000000,success,2012-03-27 14:57:07 UTC,2012-03-27 14:57:07 UTC
4120,3567,4281040000000000,success,2012-03-27 14:57:07 UTC,2012-03-27 14:57:07 UTC
4121,3568,4903250000000000,success,2012-03-27 14:57:07 UTC,2012-03-27 14:57:07 UTC
4122,3569,4471570000000000,success,2012-03-27 14:57:07 UTC,2012-03-27 14:57:07 UTC
4123,3570,4179220000000000,success,2012-03-27 14:57:07 UTC,2012-03-27 14:57:07 UTC
4124,3571,4457580000000000,success,2012-03-27 14:57:07 UTC,2012-03-27 14:57:07 UTC
4125,3572,4821270000000000,success,2012-03-27 14:57:07 UTC,2012-03-27 14:57:07 UTC
4126,3573,4867070000000000,success,2012-03-27 14:57:07 UTC,2012-03-27 14:57:07 UTC
4127,3574,4582360000000000,success,2012-03-27 14:57:07 UTC,2012-03-27 14:57:07 UTC
4128,3575,4026140000000000,success,2012-03-27 14:57:07 UTC,2012-03-27 14:57:07 UTC
4129,3576,4180490000000000,success,2012-03-27 14:57:07 UTC,2012-03-27 14:57:07 UTC
4130,3577,4337830000000000,success,2012-03-27 14:57:07 UTC,2012-03-27 14:57:07 UTC
4131,3578,4391120000000000,success,2012-03-27 14:57:07 UTC,2012-03-27 14:57:07 UTC
4132,3579,4030410000000000,success,2012-03-27 14:57:07 UTC,2012-03-27 14:57:07 UTC
4133,3580,4381950000000000,failed,2012-03-27 14:57:07 UTC,2012-03-27 14:57:07 UTC
4134,3580,4532790000000000,success,2012-03-27 14:57:07 UTC,2012-03-27 14:57:07 UTC
4135,3581,4207290000000000,success,2012-03-27 14:57:08 UTC,2012-03-27 14:57:08 UTC
4136,3582,4387860000000000,success,2012-03-27 14:57:08 UTC,2012-03-27 14:57:08 UTC
4137,3583,4459440000000000,success,2012-03-27 14:57:08 UTC,2012-03-27 14:57:08 UTC
4138,3584,4031480000000000,success,2012-03-27 14:57:08 UTC,2012-03-27 14:57:08 UTC
4139,3585,4976000000000000,failed,2012-03-27 14:57:08 UTC,2012-03-27 14:57:08 UTC
4140,3585,4688460000000000,failed,2012-03-27 14:57:08 UTC,2012-03-27 14:57:08 UTC
4141,3585,4053070000000000,success,2012-03-27 14:57:08 UTC,2012-03-27 14:57:08 UTC
4142,3586,4242650000000000,success,2012-03-27 14:57:08 UTC,2012-03-27 14:57:08 UTC
4143,3587,4430630000000000,success,2012-03-27 14:57:08 UTC,2012-03-27 14:57:08 UTC
4144,3588,4213430000000000,success,2012-03-27 14:57:08 UTC,2012-03-27 14:57:08 UTC
4145,3589,4059620000000000,success,2012-03-27 14:57:08 UTC,2012-03-27 14:57:08 UTC
4146,3590,4041260000000000,success,2012-03-27 14:57:08 UTC,2012-03-27 14:57:08 UTC
4147,3591,4915130000000000,success,2012-03-27 14:57:08 UTC,2012-03-27 14:57:08 UTC
4148,3592,4407340000000000,failed,2012-03-27 14:57:08 UTC,2012-03-27 14:57:08 UTC
4149,3592,4864840000000000,success,2012-03-27 14:57:08 UTC,2012-03-27 14:57:08 UTC
4150,3593,4680620000000000,success,2012-03-27 14:57:08 UTC,2012-03-27 14:57:08 UTC
4151,3594,4277680000000000,success,2012-03-27 14:57:08 UTC,2012-03-27 14:57:08 UTC
4152,3595,4916280000000000,failed,2012-03-27 14:57:08 UTC,2012-03-27 14:57:08 UTC
4153,3595,4906620000000000,success,2012-03-27 14:57:08 UTC,2012-03-27 14:57:08 UTC
4154,3596,4099710000000000,success,2012-03-27 14:57:09 UTC,2012-03-27 14:57:09 UTC
4155,3597,4705850000000000,success,2012-03-27 14:57:09 UTC,2012-03-27 14:57:09 UTC
4156,3598,4170170000000000,success,2012-03-27 14:57:09 UTC,2012-03-27 14:57:09 UTC
4157,3599,4639110000000000,success,2012-03-27 14:57:09 UTC,2012-03-27 14:57:09 UTC
4158,3600,4649100000000000,success,2012-03-27 14:57:09 UTC,2012-03-27 14:57:09 UTC
4159,3601,4602840000000000,success,2012-03-27 14:57:09 UTC,2012-03-27 14:57:09 UTC
4160,3602,4615550000000000,success,2012-03-27 14:57:09 UTC,2012-03-27 14:57:09 UTC
4161,3603,4615570000000000,success,2012-03-27 14:57:09 UTC,2012-03-27 14:57:09 UTC
4162,3604,4983730000000000,success,2012-03-27 14:57:09 UTC,2012-03-27 14:57:09 UTC
4163,3605,4808060000000000,success,2012-03-27 14:57:09 UTC,2012-03-27 14:57:09 UTC
4164,3606,4511910000000000,success,2012-03-27 14:57:09 UTC,2012-03-27 14:57:09 UTC
4165,3607,4543650000000000,success,2012-03-27 14:57:09 UTC,2012-03-27 14:57:09 UTC
4166,3608,4066330000000000,success,2012-03-27 14:57:09 UTC,2012-03-27 14:57:09 UTC
4167,3609,4315040000000000,success,2012-03-27 14:57:09 UTC,2012-03-27 14:57:09 UTC
4168,3610,4459450000000000,success,2012-03-27 14:57:09 UTC,2012-03-27 14:57:09 UTC
4169,3611,4243740000000000,success,2012-03-27 14:57:09 UTC,2012-03-27 14:57:09 UTC
4170,3612,4059020000000000,success,2012-03-27 14:57:09 UTC,2012-03-27 14:57:09 UTC
4171,3613,4779400000000000,success,2012-03-27 14:57:09 UTC,2012-03-27 14:57:09 UTC
4172,3614,4807920000000000,success,2012-03-27 14:57:09 UTC,2012-03-27 14:57:09 UTC
4173,3615,4102250000000000,success,2012-03-27 14:57:09 UTC,2012-03-27 14:57:09 UTC
4174,3616,4033600000000000,success,2012-03-27 14:57:10 UTC,2012-03-27 14:57:10 UTC
4175,3617,4485140000000000,success,2012-03-27 14:57:10 UTC,2012-03-27 14:57:10 UTC
4176,3618,4483610000000000,success,2012-03-27 14:57:10 UTC,2012-03-27 14:57:10 UTC
4177,3619,4986570000000000,success,2012-03-27 14:57:10 UTC,2012-03-27 14:57:10 UTC
4178,3620,4131010000000000,success,2012-03-27 14:57:10 UTC,2012-03-27 14:57:10 UTC
4179,3621,4369400000000000,success,2012-03-27 14:57:10 UTC,2012-03-27 14:57:10 UTC
4180,3622,4801190000000000,success,2012-03-27 14:57:10 UTC,2012-03-27 14:57:10 UTC
4181,3623,4409480000000000,success,2012-03-27 14:57:10 UTC,2012-03-27 14:57:10 UTC
4182,3624,4614560000000000,success,2012-03-27 14:57:10 UTC,2012-03-27 14:57:10 UTC
4183,3625,4230310000000000,success,2012-03-27 14:57:10 UTC,2012-03-27 14:57:10 UTC
4184,3626,4353300000000000,success,2012-03-27 14:57:10 UTC,2012-03-27 14:57:10 UTC
4185,3627,4670280000000000,success,2012-03-27 14:57:10 UTC,2012-03-27 14:57:10 UTC
4186,3628,4234130000000000,success,2012-03-27 14:57:10 UTC,2012-03-27 14:57:10 UTC
4187,3629,4449390000000000,failed,2012-03-27 14:57:10 UTC,2012-03-27 14:57:10 UTC
4188,3629,4541070000000000,failed,2012-03-27 14:57:10 UTC,2012-03-27 14:57:10 UTC
4189,3629,4403350000000000,success,2012-03-27 14:57:10 UTC,2012-03-27 14:57:10 UTC
4190,3630,4014130000000000,success,2012-03-27 14:57:10 UTC,2012-03-27 14:57:10 UTC
4191,3631,4509740000000000,success,2012-03-27 14:57:10 UTC,2012-03-27 14:57:10 UTC
4192,3632,4688290000000000,success,2012-03-27 14:57:10 UTC,2012-03-27 14:57:10 UTC
4193,3633,4379190000000000,failed,2012-03-27 14:57:10 UTC,2012-03-27 14:57:10 UTC
4194,3634,4996840000000000,success,2012-03-27 14:57:11 UTC,2012-03-27 14:57:11 UTC
4195,3635,4568730000000000,failed,2012-03-27 14:57:11 UTC,2012-03-27 14:57:11 UTC
4196,3636,4073420000000000,failed,2012-03-27 14:57:11 UTC,2012-03-27 14:57:11 UTC
4197,3636,4180080000000000,failed,2012-03-27 14:57:11 UTC,2012-03-27 14:57:11 UTC
4198,3636,4032720000000000,success,2012-03-27 14:57:11 UTC,2012-03-27 14:57:11 UTC
4199,3637,4371370000000000,success,2012-03-27 14:57:11 UTC,2012-03-27 14:57:11 UTC
4200,3638,4312300000000000,success,2012-03-27 14:57:11 UTC,2012-03-27 14:57:11 UTC
4201,3639,4422890000000000,success,2012-03-27 14:57:11 UTC,2012-03-27 14:57:11 UTC
4202,3640,4952610000000000,success,2012-03-27 14:57:11 UTC,2012-03-27 14:57:11 UTC
4203,3641,4752670000000000,success,2012-03-27 14:57:11 UTC,2012-03-27 14:57:11 UTC
4204,3642,4263100000000000,success,2012-03-27 14:57:11 UTC,2012-03-27 14:57:11 UTC
4205,3643,4204210000000000,success,2012-03-27 14:57:11 UTC,2012-03-27 14:57:11 UTC
4206,3644,4314920000000000,success,2012-03-27 14:57:11 UTC,2012-03-27 14:57:11 UTC
4207,3645,4190320000000000,success,2012-03-27 14:57:11 UTC,2012-03-27 14:57:11 UTC
4208,3646,4184880000000000,success,2012-03-27 14:57:11 UTC,2012-03-27 14:57:11 UTC
4209,3647,4361700000000000,failed,2012-03-27 14:57:11 UTC,2012-03-27 14:57:11 UTC
4210,3647,4690120000000000,success,2012-03-27 14:57:11 UTC,2012-03-27 14:57:11 UTC
4211,3648,4901100000000000,success,2012-03-27 14:57:11 UTC,2012-03-27 14:57:11 UTC
4212,3649,4834060000000000,success,2012-03-27 14:57:11 UTC,2012-03-27 14:57:11 UTC
4213,3650,4476520000000000,failed,2012-03-27 14:57:11 UTC,2012-03-27 14:57:11 UTC
4214,3650,4396450000000000,failed,2012-03-27 14:57:11 UTC,2012-03-27 14:57:11 UTC
4215,3650,4034550000000000,success,2012-03-27 14:57:11 UTC,2012-03-27 14:57:11 UTC
4216,3651,4116600000000000,success,2012-03-27 14:57:11 UTC,2012-03-27 14:57:11 UTC
4217,3652,4811740000000000,success,2012-03-27 14:57:11 UTC,2012-03-27 14:57:11 UTC
4218,3653,4124210000000000,failed,2012-03-27 14:57:11 UTC,2012-03-27 14:57:11 UTC
4219,3653,4875050000000000,success,2012-03-27 14:57:11 UTC,2012-03-27 14:57:11 UTC
4220,3654,4715520000000000,success,2012-03-27 14:57:11 UTC,2012-03-27 14:57:11 UTC
4221,3655,4595280000000000,success,2012-03-27 14:57:12 UTC,2012-03-27 14:57:12 UTC
4222,3656,4203270000000000,success,2012-03-27 14:57:12 UTC,2012-03-27 14:57:12 UTC
4223,3657,4881110000000000,success,2012-03-27 14:57:12 UTC,2012-03-27 14:57:12 UTC
4224,3658,4566330000000000,success,2012-03-27 14:57:12 UTC,2012-03-27 14:57:12 UTC
4225,3659,4737780000000000,success,2012-03-27 14:57:12 UTC,2012-03-27 14:57:12 UTC
4226,3660,4927610000000000,success,2012-03-27 14:57:12 UTC,2012-03-27 14:57:12 UTC
4227,3661,4015300000000000,success,2012-03-27 14:57:12 UTC,2012-03-27 14:57:12 UTC
4228,3662,4560140000000000,failed,2012-03-27 14:57:12 UTC,2012-03-27 14:57:12 UTC
4229,3662,4003390000000000,failed,2012-03-27 14:57:12 UTC,2012-03-27 14:57:12 UTC
4230,3662,4710070000000000,success,2012-03-27 14:57:12 UTC,2012-03-27 14:57:12 UTC
4231,3663,4940900000000000,success,2012-03-27 14:57:12 UTC,2012-03-27 14:57:12 UTC
4232,3664,4439830000000000,success,2012-03-27 14:57:12 UTC,2012-03-27 14:57:12 UTC
4233,3665,4528450000000000,success,2012-03-27 14:57:12 UTC,2012-03-27 14:57:12 UTC
4234,3666,4577750000000000,success,2012-03-27 14:57:12 UTC,2012-03-27 14:57:12 UTC
4235,3667,4812880000000000,success,2012-03-27 14:57:12 UTC,2012-03-27 14:57:12 UTC
4236,3668,4821880000000000,success,2012-03-27 14:57:12 UTC,2012-03-27 14:57:12 UTC
4237,3669,4690450000000000,failed,2012-03-27 14:57:12 UTC,2012-03-27 14:57:12 UTC
4238,3669,4485210000000000,success,2012-03-27 14:57:12 UTC,2012-03-27 14:57:12 UTC
4239,3670,4364150000000000,success,2012-03-27 14:57:12 UTC,2012-03-27 14:57:12 UTC
4240,3671,4706290000000000,failed,2012-03-27 14:57:12 UTC,2012-03-27 14:57:12 UTC
4241,3671,4600130000000000,failed,2012-03-27 14:57:12 UTC,2012-03-27 14:57:12 UTC
4242,3671,4087200000000000,success,2012-03-27 14:57:12 UTC,2012-03-27 14:57:12 UTC
4243,3672,4930550000000000,success,2012-03-27 14:57:13 UTC,2012-03-27 14:57:13 UTC
4244,3673,4141450000000000,success,2012-03-27 14:57:13 UTC,2012-03-27 14:57:13 UTC
4245,3674,4617340000000000,failed,2012-03-27 14:57:13 UTC,2012-03-27 14:57:13 UTC
4246,3674,4107210000000000,failed,2012-03-27 14:57:13 UTC,2012-03-27 14:57:13 UTC
4247,3675,4863360000000000,success,2012-03-27 14:57:13 UTC,2012-03-27 14:57:13 UTC
4248,3676,4442310000000000,success,2012-03-27 14:57:13 UTC,2012-03-27 14:57:13 UTC
4249,3677,4062430000000000,success,2012-03-27 14:57:13 UTC,2012-03-27 14:57:13 UTC
4250,3678,4375400000000000,success,2012-03-27 14:57:13 UTC,2012-03-27 14:57:13 UTC
4251,3679,4858640000000000,success,2012-03-27 14:57:13 UTC,2012-03-27 14:57:13 UTC
4252,3680,4847090000000000,success,2012-03-27 14:57:13 UTC,2012-03-27 14:57:13 UTC
4253,3681,4645700000000000,success,2012-03-27 14:57:13 UTC,2012-03-27 14:57:13 UTC
4254,3682,4196410000000000,success,2012-03-27 14:57:13 UTC,2012-03-27 14:57:13 UTC
4255,3683,4784390000000000,success,2012-03-27 14:57:13 UTC,2012-03-27 14:57:13 UTC
4256,3684,4361040000000000,success,2012-03-27 14:57:13 UTC,2012-03-27 14:57:13 UTC
4257,3685,4888900000000000,success,2012-03-27 14:57:13 UTC,2012-03-27 14:57:13 UTC
4258,3686,4731980000000000,success,2012-03-27 14:57:13 UTC,2012-03-27 14:57:13 UTC
4259,3687,4759070000000000,success,2012-03-27 14:57:13 UTC,2012-03-27 14:57:13 UTC
4260,3688,4085680000000000,success,2012-03-27 14:57:13 UTC,2012-03-27 14:57:13 UTC
4261,3689,4989130000000000,success,2012-03-27 14:57:13 UTC,2012-03-27 14:57:13 UTC
4262,3690,4679030000000000,success,2012-03-27 14:57:13 UTC,2012-03-27 14:57:13 UTC
4263,3691,4147220000000000,success,2012-03-27 14:57:13 UTC,2012-03-27 14:57:13 UTC
4264,3692,4528970000000000,success,2012-03-27 14:57:13 UTC,2012-03-27 14:57:13 UTC
4265,3693,4685470000000000,success,2012-03-27 14:57:14 UTC,2012-03-27 14:57:14 UTC
4266,3694,4351240000000000,success,2012-03-27 14:57:14 UTC,2012-03-27 14:57:14 UTC
4267,3695,4380330000000000,success,2012-03-27 14:57:14 UTC,2012-03-27 14:57:14 UTC
4268,3696,4118860000000000,success,2012-03-27 14:57:14 UTC,2012-03-27 14:57:14 UTC
4269,3697,4701340000000000,success,2012-03-27 14:57:14 UTC,2012-03-27 14:57:14 UTC
4270,3698,4689720000000000,success,2012-03-27 14:57:14 UTC,2012-03-27 14:57:14 UTC
4271,3699,4420400000000000,success,2012-03-27 14:57:14 UTC,2012-03-27 14:57:14 UTC
4272,3700,4841510000000000,failed,2012-03-27 14:57:14 UTC,2012-03-27 14:57:14 UTC
4273,3700,4078690000000000,failed,2012-03-27 14:57:14 UTC,2012-03-27 14:57:14 UTC
4274,3700,4408760000000000,success,2012-03-27 14:57:14 UTC,2012-03-27 14:57:14 UTC
4275,3701,4077400000000000,failed,2012-03-27 14:57:14 UTC,2012-03-27 14:57:14 UTC
4276,3701,4784470000000000,success,2012-03-27 14:57:14 UTC,2012-03-27 14:57:14 UTC
4277,3702,4588760000000000,success,2012-03-27 14:57:14 UTC,2012-03-27 14:57:14 UTC
4278,3703,4591390000000000,success,2012-03-27 14:57:14 UTC,2012-03-27 14:57:14 UTC
4279,3704,4092630000000000,success,2012-03-27 14:57:14 UTC,2012-03-27 14:57:14 UTC
4280,3705,4770930000000000,success,2012-03-27 14:57:14 UTC,2012-03-27 14:57:14 UTC
4281,3706,4301080000000000,success,2012-03-27 14:57:14 UTC,2012-03-27 14:57:14 UTC
4282,3707,4775100000000000,success,2012-03-27 14:57:14 UTC,2012-03-27 14:57:14 UTC
4283,3708,4329850000000000,success,2012-03-27 14:57:14 UTC,2012-03-27 14:57:14 UTC
4284,3709,4643290000000000,success,2012-03-27 14:57:14 UTC,2012-03-27 14:57:14 UTC
4285,3710,4622350000000000,success,2012-03-27 14:57:14 UTC,2012-03-27 14:57:14 UTC
4286,3711,4266380000000000,success,2012-03-27 14:57:14 UTC,2012-03-27 14:57:14 UTC
4287,3712,4126000000000000,success,2012-03-27 14:57:15 UTC,2012-03-27 14:57:15 UTC
4288,3713,4788990000000000,success,2012-03-27 14:57:15 UTC,2012-03-27 14:57:15 UTC
4289,3714,4707240000000000,success,2012-03-27 14:57:15 UTC,2012-03-27 14:57:15 UTC
4290,3715,4008420000000000,success,2012-03-27 14:57:15 UTC,2012-03-27 14:57:15 UTC
4291,3716,4317500000000000,success,2012-03-27 14:57:15 UTC,2012-03-27 14:57:15 UTC
4292,3717,4346760000000000,success,2012-03-27 14:57:15 UTC,2012-03-27 14:57:15 UTC
4293,3718,4844900000000000,success,2012-03-27 14:57:15 UTC,2012-03-27 14:57:15 UTC
4294,3719,4740630000000000,success,2012-03-27 14:57:15 UTC,2012-03-27 14:57:15 UTC
4295,3720,4414190000000000,success,2012-03-27 14:57:15 UTC,2012-03-27 14:57:15 UTC
4296,3721,4988730000000000,success,2012-03-27 14:57:15 UTC,2012-03-27 14:57:15 UTC
4297,3722,4581730000000000,failed,2012-03-27 14:57:15 UTC,2012-03-27 14:57:15 UTC
4298,3722,4865140000000000,failed,2012-03-27 14:57:15 UTC,2012-03-27 14:57:15 UTC
4299,3723,4867900000000000,success,2012-03-27 14:57:15 UTC,2012-03-27 14:57:15 UTC
4300,3724,4775800000000000,success,2012-03-27 14:57:15 UTC,2012-03-27 14:57:15 UTC
4301,3725,4018980000000000,success,2012-03-27 14:57:15 UTC,2012-03-27 14:57:15 UTC
4302,3726,4822380000000000,success,2012-03-27 14:57:15 UTC,2012-03-27 14:57:15 UTC
4303,3727,4585570000000000,success,2012-03-27 14:57:15 UTC,2012-03-27 14:57:15 UTC
4304,3728,4497380000000000,success,2012-03-27 14:57:15 UTC,2012-03-27 14:57:15 UTC
4305,3729,4412330000000000,success,2012-03-27 14:57:15 UTC,2012-03-27 14:57:15 UTC
4306,3730,4390110000000000,success,2012-03-27 14:57:15 UTC,2012-03-27 14:57:15 UTC
4307,3731,4817920000000000,success,2012-03-27 14:57:15 UTC,2012-03-27 14:57:15 UTC
4308,3732,4316480000000000,success,2012-03-27 14:57:15 UTC,2012-03-27 14:57:15 UTC
4309,3733,4030190000000000,success,2012-03-27 14:57:16 UTC,2012-03-27 14:57:16 UTC
4310,3734,4759440000000000,success,2012-03-27 14:57:16 UTC,2012-03-27 14:57:16 UTC
4311,3735,4503500000000000,success,2012-03-27 14:57:16 UTC,2012-03-27 14:57:16 UTC
4312,3736,4866010000000000,success,2012-03-27 14:57:16 UTC,2012-03-27 14:57:16 UTC
4313,3737,4079740000000000,failed,2012-03-27 14:57:16 UTC,2012-03-27 14:57:16 UTC
4314,3737,4946950000000000,failed,2012-03-27 14:57:16 UTC,2012-03-27 14:57:16 UTC
4315,3737,4345560000000000,success,2012-03-27 14:57:16 UTC,2012-03-27 14:57:16 UTC
4316,3738,4657930000000000,success,2012-03-27 14:57:16 UTC,2012-03-27 14:57:16 UTC
4317,3739,4967770000000000,failed,2012-03-27 14:57:16 UTC,2012-03-27 14:57:16 UTC
4318,3739,4753110000000000,success,2012-03-27 14:57:16 UTC,2012-03-27 14:57:16 UTC
4319,3740,4385940000000000,failed,2012-03-27 14:57:16 UTC,2012-03-27 14:57:16 UTC
4320,3740,4322600000000000,failed,2012-03-27 14:57:16 UTC,2012-03-27 14:57:16 UTC
4321,3740,4493450000000000,success,2012-03-27 14:57:16 UTC,2012-03-27 14:57:16 UTC
4322,3741,4259010000000000,success,2012-03-27 14:57:16 UTC,2012-03-27 14:57:16 UTC
4323,3742,4329400000000000,success,2012-03-27 14:57:16 UTC,2012-03-27 14:57:16 UTC
4324,3743,4410490000000000,success,2012-03-27 14:57:16 UTC,2012-03-27 14:57:16 UTC
4325,3744,4485120000000000,success,2012-03-27 14:57:16 UTC,2012-03-27 14:57:16 UTC
4326,3745,4362940000000000,success,2012-03-27 14:57:16 UTC,2012-03-27 14:57:16 UTC
4327,3746,4978680000000000,success,2012-03-27 14:57:16 UTC,2012-03-27 14:57:16 UTC
4328,3747,4903510000000000,success,2012-03-27 14:57:16 UTC,2012-03-27 14:57:16 UTC
4329,3748,4146680000000000,success,2012-03-27 14:57:16 UTC,2012-03-27 14:57:16 UTC
4330,3749,4469700000000000,success,2012-03-27 14:57:16 UTC,2012-03-27 14:57:16 UTC
4331,3750,4562310000000000,success,2012-03-27 14:57:17 UTC,2012-03-27 14:57:17 UTC
4332,3751,4217810000000000,success,2012-03-27 14:57:17 UTC,2012-03-27 14:57:17 UTC
4333,3752,4232310000000000,success,2012-03-27 14:57:17 UTC,2012-03-27 14:57:17 UTC
4334,3753,4213210000000000,success,2012-03-27 14:57:17 UTC,2012-03-27 14:57:17 UTC
4335,3754,4789170000000000,success,2012-03-27 14:57:17 UTC,2012-03-27 14:57:17 UTC
4336,3755,4236150000000000,success,2012-03-27 14:57:17 UTC,2012-03-27 14:57:17 UTC
4337,3756,4815010000000000,failed,2012-03-27 14:57:17 UTC,2012-03-27 14:57:17 UTC
4338,3756,4055960000000000,failed,2012-03-27 14:57:17 UTC,2012-03-27 14:57:17 UTC
4339,3757,4447540000000000,success,2012-03-27 14:57:17 UTC,2012-03-27 14:57:17 UTC
